"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"125",7706,6622,11158,4854,7972,4773,8013,6122,4141,4649,7861,9913,9414,5065,10509,9889,6355,10289,4325,10837,8918,8565,10106,11297,7844,10247,4044,9024,9298,10103,7339,8080,5891,9368,4363,5925,6756,7972,11455,8670,7243,10649,9174,11244,6599,7730,11418,8173,4635,7355,4876,6964,11059,5679,11406,6833,8313,9399,11421,5919,6430,6757,11073,5944,11725,5567,7443,11849,5356,8331,10788,5728,7545,6909,6416,10921,9200,9726,7131,6826,6888,9078,10092,8893,9672,8253,10836,9163,5712,7292,8255,6798,4939,10868,8772,10935,8935,8605,9147,11375,4139,6379,5035,4737,10702,10358,10497,10785,8161,5521,10876,6835,8780,8776,6689,6939,4536,7215,5195,11346,9139,4329,11535,7328,6970,10604,10966,10842,6565,5127,6435,5326,10223,8834,10595,9396,7283,11774,7806,6072,9924,6022,8457,8433,5310,5652,10570,11527,6044,7051,7761,9597,8800,8326,11551,7277,7313,6921,11100,5197,8128,10971,4028,7666,7745,9493,5501,5162,10055,8603,8620,5911,6481,4521,9115,8227,7340,6768,6760,5651,8174,5814,9642,6713,5779,9707,9956,5032,5005,8802,10485,4797,10449,8869,9936,10386,10802,10179,4976,6113,4538,6310,6632,10937,9318,8064,10915,10431,10890,10836,9419,10604,11992,9726,6527,11038,7047,8217,11941,9688,7880,10569,5174,11511,10183,10296,5611,11631,11774,4477,7017,7398,11588,8485,4318,10986,10036,11445,11894,6844,9387,6692,5840,10502,6242,9341,9744,6380,7048,8981
"126",7419,10018,7373,9004,11601,9987,5825,7630,4631,7439,7460,9081,7943,7793,5726,11239,6007,7840,7113,8495,8261,10643,6787,7082,10236,6313,11463,5661,6638,6370,11468,11821,5093,11086,8206,10721,10025,11450,6310,9381,11786,10500,11588,9440,10123,9189,6060,5997,5050,4586,10151,11457,6296,7414,6866,4169,4545,7792,5668,11837,11023,5053,6776,4503,10591,5476,11824,7890,10913,11902,6667,8958,5739,6542,9195,8433,10151,5714,11860,5564,9599,7122,5004,5835,6354,7733,11855,9703,10327,6406,10966,8822,9939,4970,7407,5881,6335,4960,6409,4987,6304,9643,8066,11073,11042,10411,10406,4274,10819,8702,9411,4166,7673,6096,7705,4674,8530,11082,4842,8761,10006,8599,8334,9649,5394,6846,4950,4399,10464,4942,10088,9719,11476,7407,10356,5991,8926,4655,7332,11016,8234,5069,8097,5449,8778,7224,11342,11670,10443,9400,5553,6857,11054,11973,7370,5709,4452,8743,6065,9312,8506,4011,4792,5909,7784,6957,4929,10467,11555,6012,11339,8873,10411,9599,4800,6516,11220,6953,8810,6955,7482,5809,5493,4722,9805,7132,4038,11933,4870,5145,9113,7927,9971,5533,7709,5835,10022,4724,9378,4809,4147,10529,9092,4392,4539,6745,8862,11345,4245,10149,11553,10243,8587,8235,4848,7345,4777,4765,4503,11891,7339,10101,10516,10872,5421,7203,5008,4917,6224,11775,7451,9678,7380,6911,7847,6820,9448,11021,9073,6687,6497,11185,11567,10088,9163,8669,6411,4715,6004,8969
"127",6772,9811,10945,4564,10914,6371,9944,4563,9595,4504,4352,8204,6521,8264,10074,11486,9017,8652,5051,8942,11521,7336,9589,4519,5762,11456,7253,6268,11921,6349,9907,7520,8632,11855,11718,6830,10218,11399,6634,8452,4362,8434,10922,5262,4584,4405,11449,9630,6339,5625,9890,11388,7006,8731,9546,9517,5651,4817,6328,5966,6708,10647,11807,7237,8570,8824,9687,6722,9968,5476,7725,6228,9175,10039,4542,10187,6074,6347,6691,8102,6965,8757,5610,7583,4053,4491,5443,11403,6482,9816,9180,4955,6004,9795,6324,11869,10822,8612,4581,6836,7268,11779,5131,11862,11438,9669,7433,5442,7983,7223,7636,4051,10066,5504,9183,7241,11838,4810,11559,10268,5310,10423,8385,7542,9768,5790,6266,7031,5018,6647,8283,11518,8636,8880,5593,9317,7357,5235,5810,10271,10294,11692,11722,11314,10786,4096,5095,5467,6047,11423,5110,11472,6722,4522,10967,4444,9647,6397,4130,9506,8629,10667,7311,4915,9848,8309,5856,4749,4249,9203,5884,5615,6016,7476,7573,11463,7522,4226,8697,4879,10578,10509,7489,8494,5402,8973,5799,6220,7605,11118,4721,9450,8251,8197,7077,8149,11494,10319,11550,8415,5344,8444,11268,11834,6787,11741,11452,4454,10877,7203,6310,11638,9086,5048,10319,7808,9891,5365,6920,8302,9863,9350,10557,9410,6814,4410,5547,10001,4001,4836,6979,11971,9605,10894,9284,8511,5326,5622,7117,5489,5945,5433,10488,9600,6908,6537,10069,11975,11383,5956
"128",11595,4598,7500,7842,9564,5337,9200,9063,10188,9498,7632,6721,9361,6874,8282,9220,5803,5135,8092,11766,7028,9594,8139,6349,11684,4052,7091,5345,9864,7236,11820,5756,7802,8120,11046,9431,10320,11222,9170,10946,6357,9745,9494,5846,5512,11163,7559,5352,9851,4342,6442,11646,10931,10680,5299,11541,9153,7566,9446,7212,4585,7461,4213,5454,8203,5762,4177,10735,9134,11853,6431,10599,4543,9961,10594,10622,4981,4026,10080,6788,11080,6970,4442,6261,4084,9039,8701,11993,11126,5421,7120,7823,6886,4816,11078,8065,7904,8389,7245,8475,10563,9762,9475,5513,10805,7412,4686,8076,6930,7964,8867,10384,11946,11547,4343,7857,11554,6692,7488,8744,10730,5124,6859,7097,11934,5904,11589,5568,7013,7951,4736,6729,5208,5042,11015,5364,4586,9027,4880,10628,5966,7167,5775,9108,8630,8267,7978,11048,4219,10967,8958,6518,11179,9727,10974,11147,4240,5134,11560,10644,10012,10135,6943,5671,5301,7688,4325,7786,8363,10031,9615,7458,4084,10318,10540,11779,9895,4942,6835,5054,11724,9532,11298,7306,9504,8624,7785,4936,9480,10962,10397,7615,6425,10708,10418,6879,10877,11268,11347,10984,10207,8229,9139,5823,5698,10488,8719,7107,5114,10384,11635,10313,4737,11256,4477,9645,4096,7442,8438,4311,6173,11982,7834,7812,11873,4634,7206,8831,10524,10807,5040,5598,5394,4375,7341,5156,11329,7021,5859,8179,10977,6694,4656,4966,6363,8260,9973,11325,6452,10414
"129",10618,7362,10136,9701,7088,8878,4148,9499,5882,6742,11233,8075,9870,9187,8127,9213,10615,8171,11999,5476,8404,11092,10536,9917,10850,9492,11319,7556,9924,4846,11583,7859,5823,9388,7994,10154,6592,10909,7096,4502,8474,11590,7688,5303,7150,5642,7579,7224,4230,10349,5127,5782,10745,6782,8155,5264,11798,6452,7364,11678,8141,10485,9157,6328,4750,5495,10991,7495,5896,7001,4694,11673,11985,7414,8550,4058,8875,8933,5134,6998,5359,8768,8649,7260,8848,4113,8672,6835,9432,5680,7075,5317,9525,10943,11287,11594,5982,6098,9426,10349,6308,5964,10913,6630,11502,9057,7304,10662,6980,10765,8038,4695,9285,7947,6712,5808,6280,9551,8686,11891,9029,5467,10270,5489,9155,7573,6462,5730,8636,4753,10368,5800,5284,6383,7389,5473,8866,10993,8413,11358,11492,9685,9758,8833,5902,11391,6114,5784,7995,4821,10454,4832,10260,7017,9375,11411,9103,8069,11635,9168,5461,7634,6478,10915,5073,10204,11106,7192,7986,7001,10806,7291,4552,11687,5690,6300,4576,5400,8006,5678,4719,10102,5810,8637,10078,10407,7219,7304,11386,4486,10039,6262,5855,4106,9401,8277,11701,9191,11724,9074,10498,4732,9677,11923,8411,10977,8176,7042,5322,4543,6931,9704,7053,6808,9042,7423,5502,6528,11507,8044,5924,6019,7610,4524,7742,6518,8144,5192,9076,11264,11709,11884,9390,4241,8547,4624,6379,9665,10101,9238,5446,7788,11318,4250,11279,4669,5338,9260,5808,8751
"130",6814,5864,10016,7945,6251,5870,5594,9111,11306,5824,9614,6484,5109,9564,5136,8628,10097,5006,6083,10429,8451,4287,9020,7773,11103,7951,4159,5377,9974,9411,10759,9789,10379,5840,11554,5502,8816,11166,7684,5090,4164,10500,10163,8717,9430,11179,8005,6562,5381,9196,9851,11630,8749,6565,5228,11018,9930,11341,8471,6471,5544,7325,6956,5888,5718,6534,5314,7747,10981,4620,8379,6731,10958,5697,4704,10466,5451,8669,11097,8710,9161,4557,9700,11262,8311,5846,6310,5244,9961,10376,5455,11466,9943,8624,4087,8579,8627,11593,10369,4277,4367,8882,4433,5134,5592,5377,6414,9940,4585,7063,6923,8425,6141,8684,5630,8643,11561,8758,6563,8590,9829,5286,7776,4293,4452,11688,10655,6689,5835,4398,7432,10429,7534,4068,4790,10146,11548,6003,7352,8470,4649,9003,5168,11631,8180,5038,6682,6050,10533,7128,10460,8406,8562,7012,8010,8056,11415,4335,7295,9361,4634,11618,4682,9421,10593,7954,7412,9972,5244,8882,7257,7420,10634,8568,11723,11996,5253,11159,11127,5739,9063,8503,11648,5580,6834,8087,5511,9372,11202,4860,4246,4293,6133,10004,7525,4363,11284,10237,5995,11774,10516,10082,5257,5979,4441,9795,8083,8603,6661,8794,8847,5813,4112,11088,5464,9104,8449,5057,7619,8792,6408,9159,4585,8576,9200,4841,7199,8676,7228,4474,5703,11020,5609,10534,9647,5108,11943,10190,9736,8444,5850,7742,10215,9077,6580,11684,8954,8614,10920,4655
"131",5041,4002,4782,10323,5682,7840,9309,11645,5708,6458,9320,8326,11207,5546,8207,4099,11521,5962,6814,7466,9714,6582,5544,7600,6488,5545,4090,4606,10999,10789,8805,6649,7385,6458,8152,11003,4911,11826,8430,10334,10431,5399,4127,9286,5737,11077,4361,9544,11651,10285,8620,4827,10862,8024,10882,10235,5458,11678,5698,11654,10928,9214,7488,10706,10715,4840,10442,8750,9152,9202,6581,5506,4395,7149,11203,10737,11297,9739,9075,8091,6697,6486,11013,4771,8419,7051,4239,4709,8887,4951,5376,4695,9945,8090,10201,9440,9184,11461,5486,6107,11942,11544,10371,4301,10503,8100,7269,9102,8984,9008,9007,6003,7336,8195,10448,6961,10549,6185,11742,7609,6647,5215,9407,9971,5945,10910,9686,10905,10676,7526,7871,11518,8746,9388,5344,8508,9240,9788,6777,8331,11002,7825,10225,9916,10789,11216,8038,5448,9856,10384,11616,9370,9963,8518,5957,11319,7730,7135,6767,4266,10899,5973,10362,11440,5246,9383,11541,4393,9981,7165,6751,11476,11701,10401,8591,9073,8818,6069,8178,11071,5559,11298,7684,11871,10012,5776,6822,4834,9195,7976,11892,9050,7721,11284,4995,4672,6474,10306,8451,11773,7316,4164,7790,10029,11900,9179,8092,5433,9082,8756,11335,7718,7989,10422,9154,9206,7299,11537,5867,7306,7099,7552,7663,11579,8725,11086,8652,9741,5880,4040,11360,5732,6657,7142,9505,8323,8607,11072,7520,11915,8199,5916,5948,8009,11933,7960,5806,4241,11924,4278
"132",5236,11863,4589,10500,10543,7006,9908,6329,4022,8801,10582,7807,11054,5025,8923,8314,6391,6032,4617,5679,5773,7970,7606,7837,5156,4630,9231,9002,7789,10264,6353,7080,7283,10952,7404,9446,4871,4287,10676,7506,4991,4418,4405,10599,4275,4680,6265,4188,4434,9040,5776,4595,7397,7334,6085,9088,6586,11297,8261,10706,5002,10047,11332,10850,11894,5737,6912,4467,9155,8438,4350,4336,6952,6535,10926,4162,4656,10503,4879,4132,6250,11832,5592,11437,8202,5042,4271,7102,11108,9423,8949,4952,10853,9846,4552,4217,7674,8101,6022,8476,9420,7091,7899,7823,8592,6202,6816,6311,9875,4966,7627,9268,11092,5565,11626,9020,9273,8823,9699,9688,9020,4466,7855,8973,10365,10764,7479,6672,5788,9386,8096,11265,4813,7919,7241,5058,10849,8483,11406,7938,7470,7287,4854,5464,10536,7200,9065,10017,5378,8930,5377,9686,4883,7117,4035,9405,9020,7184,7838,8940,8523,11851,6407,5171,6236,7645,11541,11569,7499,8374,10425,11526,9450,10808,10933,8549,4449,9162,9577,7107,7827,5930,7120,5632,4357,6934,5612,4148,9423,8455,8479,4836,9668,6436,11054,7852,8762,5148,6453,9614,9097,8070,6961,8438,7875,10002,8085,11822,8909,4392,8828,11322,10719,5405,10181,7179,10701,7119,11694,4114,4878,10093,8347,11845,7982,6621,8481,11469,9641,9848,10203,6480,5179,8279,10607,4832,4407,4036,10857,6370,7541,6737,8107,10797,5630,10129,7367,10255,5261,6188
"133",6206,5107,10510,5245,6015,5442,10756,4897,4002,10096,5154,8138,4028,6705,8347,6268,10370,8886,11428,4863,7558,11093,4432,5110,4590,8716,7369,10783,10677,6973,6203,4395,11565,7955,6196,11910,7571,4269,7048,6577,8112,8013,7634,6498,8201,10499,11410,6486,4653,7265,8384,9131,10179,6250,5508,6962,10390,4405,11364,11760,8976,7144,6283,7503,6500,5668,10051,11924,10166,7262,9487,6045,4422,7707,8287,8963,4882,11618,6430,8999,8135,5372,5331,10882,11645,9351,5480,7637,8381,6581,11891,5480,7359,6043,11884,10287,7857,4689,9691,5080,6469,11329,6974,5197,6084,8034,9390,5446,11390,7088,4780,4173,8646,11959,6738,8321,5166,5084,8176,9358,11511,9695,4889,5679,6307,6636,11630,10517,5197,5392,10449,5342,11753,9740,4385,10826,4875,5993,4333,4585,10554,8243,7960,4829,6042,11315,7003,7549,5174,11755,9450,11398,5512,8803,9424,11824,4234,9366,10916,10394,9169,5046,10768,4166,4712,11726,10653,10309,4650,7410,4681,8155,8881,11098,10834,6766,10240,8848,7354,6188,11501,5391,7539,8272,8427,11386,7642,9462,10448,7552,7223,10638,8626,4207,6904,5491,8731,10693,10333,11586,11757,6423,7367,4223,7466,6487,6001,7784,11054,4849,8860,10231,7597,5064,7917,8004,11050,6713,6323,4090,5586,6544,10852,6229,11455,6707,7609,11800,5821,9047,6093,8222,6046,10151,4358,9181,10565,10277,7765,5867,8721,7650,5696,5936,7436,10427,8110,5605,11162,4533
"134",5888,4626,8998,5880,11963,11025,5348,5496,8064,8083,11604,10750,5396,4025,4885,10159,11277,5255,4685,7664,5751,5065,10820,11855,11698,6888,8340,6855,11145,6784,4849,8629,6202,5926,5555,10828,6046,11031,8235,7728,4150,10534,4012,4413,4071,8080,9437,4696,6428,10219,5125,5537,11068,10517,9391,10574,5737,5476,5804,7885,5134,6279,8222,10235,10888,8792,4699,5594,6419,6997,6681,4276,4222,4869,4324,11271,11694,5751,9873,4381,6087,5896,11017,10000,4093,10823,8215,11543,6318,11734,6521,4597,10245,10574,7559,10375,5420,6624,8914,10464,7684,10625,9199,4139,11036,11428,4477,7356,7101,5222,4451,7465,11786,10195,9502,6021,8976,6150,7172,11116,9526,9991,6738,5627,6830,11948,10039,6537,5601,11156,7378,8082,4569,6760,5169,10757,5499,11651,5645,11978,9475,7029,4539,7283,8810,9539,10926,11937,11393,10185,8626,9961,5192,6998,8002,4525,10398,10393,4306,6975,6917,10415,10314,5268,6066,11012,7447,8379,8555,6169,8155,9378,9018,10011,4318,10224,7847,6349,8976,6374,11934,4156,7986,8841,5059,7560,4989,8871,10872,11617,7479,7264,4781,10034,11953,4499,7712,6094,10295,10270,8768,10105,7642,4146,7541,4879,7479,4756,5768,5023,5409,8833,5598,10786,7509,9417,5980,7195,8662,4172,10010,5918,11172,10021,11634,4605,11973,4785,5773,5394,11366,11218,7666,4658,8822,6704,9825,9728,9864,7024,8215,8567,5017,7743,7197,10513,11386,7148,9971,11023
"135",5078,6304,10573,10365,11758,8606,10153,7888,4510,7464,10987,9661,8647,4158,7013,6245,4652,7489,4395,11299,5108,6185,11297,4149,9698,8324,10334,6292,11550,11794,7557,10283,6198,10791,7125,6646,10200,7334,5796,11079,6018,4450,5486,5698,5904,10046,7442,5755,10522,11372,5618,4209,8921,4020,10157,9703,8269,7385,7919,4451,9034,7729,8294,5188,7122,6063,7331,10837,5989,5955,10343,7942,6127,6759,8611,5420,9612,8802,4612,6125,8272,8535,5627,8352,5880,4040,10267,4992,9979,10143,8527,11498,11520,9711,5278,6862,8387,9569,7077,6047,4902,10635,4290,9509,7353,5340,9521,6194,11082,5070,7528,5803,11231,5299,6535,11755,6208,9618,6640,7503,7692,11031,5256,5427,7330,9516,5955,7726,10221,10639,9475,8975,7934,10662,10841,6498,11819,5828,5700,6836,5505,6060,7689,10312,4016,6698,6102,11674,4066,8755,8295,8783,11158,10231,10612,9867,7786,5301,5053,6414,5447,7089,5897,8971,8440,5772,4117,7131,8440,9965,9886,8504,4249,11272,9623,5190,9398,5198,4748,10688,5976,9270,8355,9081,8492,4596,10764,4864,10975,9330,11631,9595,8959,11397,11516,10396,8055,6169,7749,4897,6227,11154,7378,10368,5136,10823,7237,4448,11151,5089,9476,5347,6768,6837,5025,5525,8543,8285,8568,11563,9325,10256,7678,9575,10285,6549,7946,10427,5227,4267,5153,6336,5644,10106,9319,6249,11855,8953,11866,5981,8057,10346,4130,8296,5793,7577,10608,5928,7393,9761
"136",9155,9996,5608,6972,10421,7117,7911,10463,8110,11863,9837,10479,6771,7389,11514,7599,5881,9487,7984,5384,5370,11101,4895,6557,8375,10773,8911,8809,10971,4359,11131,7178,4254,7554,7870,10745,6668,8481,5720,11984,9749,7485,7976,4351,11657,4429,5291,10880,4067,8454,4013,10558,6965,9333,5554,8874,8817,5487,11794,6588,7254,4989,6088,6798,5937,4642,4943,11600,5958,8850,5124,8801,7120,8160,10440,6609,5315,4451,7891,8201,4009,11418,5049,11582,11425,9875,9413,11901,10632,4188,8102,4175,10396,8653,6007,4489,4435,5383,6755,6469,5419,7029,6008,8656,9064,7139,10066,11153,7596,7764,6719,10804,5442,10484,10295,8785,11667,10202,6605,11763,5536,7846,4797,10355,9046,7508,10281,5440,4066,8557,6379,11815,5117,11546,4414,10328,4904,4208,4882,6340,10605,7451,6441,6252,7068,4779,8648,11217,7042,8835,10590,4699,9719,5463,4664,7093,8366,4520,8476,5752,10922,6794,10093,9246,7864,8235,8231,7268,9385,5601,4690,9047,5037,6338,9759,6529,5955,4006,6648,4111,4221,9952,4572,5720,7903,8389,10019,8907,7721,5181,8609,7219,11393,11940,11974,9553,9560,11820,9101,6760,11571,11390,7509,10237,4810,7611,10956,7297,10726,7588,10392,4987,7382,11372,5048,6596,6757,7421,11498,5640,4171,4283,9576,6838,9216,6021,10329,10597,10147,9746,8013,9859,6782,11049,6476,11502,11764,10168,5230,6491,6690,10527,6186,8968,7268,11527,10575,5819,10764,9998
"137",8538,6673,8780,7045,9115,11983,10166,9586,10549,11320,9785,9789,8498,9037,6317,7859,6240,10187,4782,7262,7271,6221,7960,10361,7392,10136,11604,6339,11842,10314,9983,7603,4222,6056,8347,11479,4943,5950,6709,4374,11368,4611,6663,6336,10311,11452,6587,5374,8544,9919,8944,9185,9936,6002,10401,11792,4528,9870,4035,10344,9554,7107,6387,10115,5820,10677,6299,4291,10598,5380,7425,8432,7497,6160,9103,10997,8677,10878,4532,8272,10485,4775,10729,9968,4033,11732,5281,11551,10763,10472,6929,5902,11604,5254,11736,10358,11143,9011,6473,6924,6444,8261,10134,7368,11612,4556,10703,5216,4517,8482,6901,6074,4676,9982,11315,9529,11538,11878,9834,4968,6665,4793,6274,10459,7372,7899,9848,5703,7136,8224,9782,9020,9373,4564,11205,9868,11516,10002,5792,4212,10601,9071,6674,10409,11110,10971,7244,9244,6679,5622,8533,9690,9491,8683,5643,8603,8559,4501,10994,8797,10153,9051,9039,8362,4620,8661,4106,4091,10799,5313,11937,4304,11098,6949,7563,11898,9032,7451,7451,10933,4783,8131,4497,11503,7256,9245,7778,5525,11198,7523,9523,10137,9925,4727,7434,7019,8403,9397,7466,10734,10631,9106,11016,5139,8939,10493,4065,6332,4544,5891,11497,9104,11786,7751,6540,8594,5301,9622,6835,5073,8826,6972,9495,9508,10352,11076,9187,6250,8053,7071,9593,5936,5650,4914,6579,6252,6894,8675,7174,10779,5812,9383,5585,4520,7633,7293,10856,4541,4286,5929
"138",9011,11071,6700,11629,10654,9604,5378,8233,11221,9676,8222,9409,5202,8826,8181,8329,11282,11129,11877,10541,5451,8728,8292,4804,6656,10091,10940,11559,11494,7506,6918,4316,7890,4452,8215,8553,7111,4201,6002,7460,4252,5878,5902,10756,5244,10134,6506,8290,11012,8190,5262,11833,9298,8215,10979,4682,10224,5728,9521,6299,7210,8391,9566,5754,8871,11645,7692,6603,5892,10199,6167,6254,10204,7212,11452,9666,5741,6884,4247,11672,9298,4518,8213,10098,4497,7666,9540,10087,4193,11674,8356,10145,9770,8985,6165,11384,7998,11790,11749,7182,7233,9313,8512,11137,11197,10146,4015,6227,5792,9971,8472,6370,9755,7902,9881,6300,7468,10983,8547,7841,8792,9933,8840,5792,4381,6884,8592,4081,11410,9138,6579,4015,4950,4807,10395,7188,11423,10352,5796,8448,4710,10410,9411,11193,11793,11190,8615,4138,4405,8998,5178,8534,8857,4965,5278,9723,4060,10915,11733,6599,11083,6493,4431,6513,10266,8806,7484,4585,10980,7307,4925,10029,6923,8789,9985,6324,11733,4949,5427,10292,6302,5316,8216,6219,5924,11531,5889,5521,9914,9567,4517,9515,11015,9894,7837,6300,6696,9055,10279,8470,9954,6390,8045,10528,8653,9940,6396,10030,6892,8564,9573,4750,7600,6243,10855,9135,4397,9890,10711,5720,10581,5985,10599,5900,10036,6665,9048,7802,7232,8353,7477,6914,4453,8274,6485,8059,6439,10884,4900,7726,4886,9845,10046,11124,5633,6410,6180,5848,11558,4131
"139",6187,5057,6588,9239,8413,10788,4527,4278,4929,4279,11209,8960,6600,7075,4758,7794,9401,11438,9504,8628,11250,8901,11133,8318,4041,6289,11981,8163,9701,4068,4119,4772,4408,4371,10833,7565,6074,4996,4666,7795,7368,8623,6525,6382,4050,5251,8448,10883,7655,11532,11717,4550,10060,5908,6919,7419,6965,7050,11097,9684,7186,9211,11240,8615,6040,7804,4983,8593,4674,6000,8574,11885,5212,9734,10419,5294,6777,4619,6324,5138,6026,11188,11613,6081,4034,4729,8739,10500,4701,4025,9480,7387,11608,8257,8163,11674,11014,4013,9824,4252,7763,5860,8754,8120,8116,4731,11607,9363,9220,8048,5623,9591,11058,10526,10001,10008,11963,6926,4018,7399,9901,7833,7300,7368,7426,9786,7679,7138,6444,6425,10454,7624,7223,9078,8689,7920,9781,7409,10198,4920,7955,6891,7046,9170,7106,6586,7235,11522,7444,8073,10729,7800,10604,9889,9111,4854,10177,6810,11891,9053,7221,11867,10656,4722,9550,4226,4681,6508,11936,8564,10446,4208,5273,9683,6474,8162,5371,5936,6622,6692,6385,9769,11092,6323,4934,4353,8924,6916,4862,11177,11582,11408,8888,7919,10322,6779,8748,5995,10353,7093,6107,8849,11180,9437,5583,11307,10038,10935,11538,6306,6229,9735,5130,11360,10742,9917,6864,7219,11474,10477,8873,4940,4975,11321,10796,7962,4030,8675,6761,9815,5390,9216,9437,8118,4104,11267,11021,7719,6867,7762,10835,9392,5375,7801,4966,4077,6790,5517,4472,4614
"140",9897,9683,6245,11753,5136,10537,6127,11812,7532,10553,9097,6272,8135,5786,5494,11627,4512,8884,5042,10467,4519,5902,4923,8939,5658,9327,7014,6169,11276,10275,6863,7686,6578,8169,11033,10130,7763,7653,11984,4575,4309,11879,10378,10306,5241,8088,11001,7459,8425,8817,10019,10476,4013,10076,4967,7079,4589,10181,4408,9836,6718,8776,8162,11509,7094,11869,9248,7839,4506,5126,11827,10078,7420,11954,9975,4783,9020,8051,5541,8588,10953,7668,10887,11079,10207,11641,6493,11031,10824,6541,8484,7964,11224,6267,9887,9319,7482,8815,6437,5772,4037,5180,5049,5159,6117,8728,6795,11871,6797,6150,5693,10449,5411,7190,4444,6967,5153,6233,7012,5040,5718,4145,6325,9545,7060,9921,8068,8525,4650,8799,8342,10311,5377,9229,10472,10681,5410,5008,5419,10361,8567,11265,11792,4970,6573,10550,8100,4231,4276,8582,5653,11795,7618,5516,4150,11236,4471,10104,9729,7719,7408,9582,9915,5981,7826,4291,10792,6524,7006,11726,9286,10648,7747,9963,9932,9876,6832,8578,8583,6442,6995,4485,10077,11100,6330,4377,5316,6889,7522,6658,6261,5484,6701,4286,7088,8789,4278,8948,10385,11416,10562,9478,6885,11267,9571,5731,7212,5852,5947,11201,6132,5219,9600,5862,8121,10178,6800,9253,8972,10626,10053,5592,5653,10388,8304,10944,9057,7270,10697,9937,6464,10594,5592,7893,11926,6461,4028,4969,10644,6679,11673,7733,9845,11360,11347,10749,9750,7356,10458,8911
"141",4559,7275,9192,7479,7327,4676,6763,4631,7269,5083,6164,11280,10484,9559,5323,8740,9803,10059,6000,9472,4720,7123,11096,7137,7860,6152,8367,6965,11186,10277,11584,6962,7449,6622,10247,8127,7347,6328,8555,10959,6702,8743,6856,5132,6936,6859,5729,4838,4620,6328,8361,8331,8401,8581,4055,9353,5227,4545,10668,7799,10802,6087,8830,7726,8968,4897,5083,8055,11454,4941,6277,9152,4994,9616,8162,9384,9037,7456,5760,6192,5145,8934,8546,8470,6139,8399,6897,9203,6697,9366,9712,10773,11459,7703,9624,7458,11821,10891,6261,6033,6105,9394,5654,8610,6976,10365,7325,8062,9120,7532,4520,9856,5429,7979,8749,5190,11728,6723,5702,6895,6466,9410,6985,10605,6655,5776,8718,4103,7173,11589,7313,8913,4945,6874,10641,9916,8798,5092,11836,9287,6165,5716,10220,9136,4191,8302,7222,9660,10300,6393,7349,6817,7383,10260,10834,6564,5621,11743,10653,8049,8748,4283,4592,10642,4351,10982,6559,11984,6203,9650,8078,11631,7374,10573,10384,4791,11886,4675,5986,8761,7513,7590,6831,5606,11968,8267,6122,9624,5944,8878,6604,9203,9002,6335,10400,10120,4946,9890,9346,5599,7779,9481,4115,8565,7111,5432,4282,8952,6456,4408,6846,4444,8045,6176,4478,6089,6838,10321,7421,6260,6221,4541,11759,10419,4357,6305,10899,4991,8748,7395,7783,11893,11209,11834,6174,5241,5543,5795,8614,7257,11893,8832,10491,4623,7760,11534,9035,6431,7632,11374
