"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"124",7657,14300,6121,7326,10658,10597,11611,6983,6656,12810,11960,7093,6131,9993,10996,13274,8562,6452,9440,8273,12455,10272,11575,7189,5889,14331,10633,5423,6960,14909,9262,8731,10655,11870,14261,12648,11130,8561,6212,11403,13154,5654,5057,5599,12945,13707,10357,11269,5031,11184,12817,8535,6110,6904,6504,6677,14800,5517,10708,13124,9860,12846,8387,7541,10827,5138,7095,7209,14419,10881,7805,14521,6791,10349,11851,13902,13009,11190,6136,5556,12632,9718,5707,10930,13624,9098,10984,8912,5515,8441,5512,5299,6581,10837,14851,9736,14955,13236,5273,10781,7494,5825,6246,14490,9505,8869,6942,9908,6057,8523,12242,9010,6158,8851,9312,8242,13534,9987,12479,14801,9532,11149,11356,13167,6172,13392,7611,8393,14458,14779,10151,8955,10612,9988,6472,13552,5727,8585,7086,6818,12716,6076,12192,14925,8626,12095,8915,13338,10634,8599,11904,14873,10765,14240,9092,8775,9613,14561,5924,7121,10992,12924,14398,9658,8587,5754,13715,14629,11657,10155,5279,14472,5971,10285,11416,14741,5290,13667,5450,12924,8660,14308,7741,10232,8538,7901,13612,13403,13388,11721,5971,6236,9946,11692,14274,14746,13499,13439,6940,11648,12046,6550,13335,5347,12862,7706,14293,11388,9537,13124,11710,5629,7351,10538,7310,10225,10201,7805,13306,6489,13837,14005,5696,10632,8023,9529,5052,10216,11048,12170,11997,14239,12427,9789,14771,13059,10111,12312,12922,10683,8468,14467,8744,7357,7282,10412,11316,6256,13910,8881
"125",11184,6653,14728,9136,5685,11353,14816,10909,8753,7234,12676,9746,12795,13048,5257,14222,14665,11782,12472,7906,7300,5183,5208,14531,11755,14622,7948,9974,9477,6722,11640,10308,11185,12297,7535,13880,11832,5830,13299,10688,7863,8875,7673,13641,9079,8358,11249,13882,5131,14660,11269,12347,9059,14286,6354,8142,10016,11622,9328,12510,14070,9700,9302,7838,12780,8564,14381,6656,7270,13668,13507,13300,14426,9045,14337,14606,10482,12889,7326,13609,11103,14786,7410,13694,14725,13681,6096,7918,10027,9138,13266,10545,8482,12045,10237,9911,7772,11652,14371,12839,8992,13611,10093,6344,10487,7032,11734,11044,12022,6571,14259,13171,6431,8891,11212,8759,8914,14747,9218,5706,5390,10787,7254,10445,11463,10136,9228,7553,14438,13292,6059,6685,6180,7742,12759,10770,13213,12445,6579,9247,5680,11713,13123,9471,13108,11613,8100,12083,8346,8533,11824,8714,7850,14086,6627,10607,5389,12102,12581,9362,5278,6113,9554,12442,7532,5213,8132,14387,13345,12338,11622,10328,5962,9008,14942,11401,6089,6605,7232,14078,11338,13592,14550,7388,14968,10693,5908,13722,9340,12905,11925,10281,10697,11382,9007,10874,8873,7394,8591,11412,7595,6724,12125,7238,13191,8720,11152,9730,9832,6224,7109,14870,14452,7401,10031,5091,7985,7716,14472,10213,6325,10366,8354,11348,10702,14320,10584,12494,14481,7269,10074,7661,14431,5392,6821,11788,7618,11462,13156,8597,13365,7297,13133,10090,9523,8415,7738,14892,5390,7963
"126",14454,10651,8515,7362,7309,5231,5711,14441,12280,5802,9005,13397,14138,11360,6120,13768,10493,7405,7062,7753,14126,8361,14237,5648,13780,12763,14691,9031,7343,10147,13109,9179,5377,6508,12165,11350,14038,6030,14914,6317,9881,10808,6456,12230,6379,9178,10089,8424,7822,13388,8020,5209,12550,5128,10338,13358,14486,9970,13988,7850,7549,8220,7438,6978,13347,12078,7332,14100,6258,11871,13764,12447,12456,10830,13580,5312,7789,7302,11726,14347,10271,6595,5328,7339,9934,5911,11632,5904,6333,13336,9826,5352,14936,9664,9668,8542,14789,7541,5196,14721,11497,6408,8946,11266,12712,14916,5101,7560,5802,11016,7698,11728,11463,5220,13946,11532,12144,6247,9924,10125,9696,8908,9300,13410,13841,13905,9702,13978,11063,12181,5412,13861,5022,8481,13156,13037,5819,10751,6765,11354,10072,14058,10313,5473,6636,10807,10576,8114,10269,14526,11600,12600,13324,14711,10876,6155,6754,14389,6403,12429,9523,9380,12717,12022,12474,11668,12628,8275,7091,14744,13332,6642,8006,13855,11866,9492,9733,12648,8326,9721,10082,9507,8841,8155,11870,5162,9962,12883,10449,9705,12654,10041,7756,11366,6630,8603,9223,6806,9943,12814,11377,12445,5231,8149,7445,11992,12751,6717,7184,9455,11360,5149,13288,5719,5442,14646,12885,7354,10585,8531,11168,13558,9634,11821,6812,13211,12599,5631,7688,5943,7602,6518,10317,14182,7166,12732,9161,14623,5100,10117,7098,12730,10867,7386,11218,6318,6334,11030,14605,6149
"127",7361,14713,10453,8551,8557,8558,13515,5087,7248,14088,7080,10858,12662,8862,6652,13392,5045,13078,7479,5976,8676,6761,7972,10893,14128,10997,13075,12331,13170,6100,12461,11475,6474,5507,12978,11616,6754,10864,13685,9007,6415,12689,8307,6721,12125,9645,13780,5816,7004,6550,13008,10783,13174,13890,12053,12696,6950,11756,10277,12816,8739,14783,14588,7302,9587,5098,9479,12132,7821,10706,13766,6911,5675,10045,8183,11288,10348,5729,14742,8906,5544,8477,5125,10173,13026,13228,6907,14473,14793,14131,14557,8425,6743,14035,12717,12509,9182,14546,10465,7139,6019,10783,8424,9397,12449,9611,6871,10051,6681,14929,14326,13640,11387,5599,10038,6581,10179,8461,11655,5510,11444,10050,14264,6548,10414,12261,13799,14202,11100,10681,7123,5776,11762,13314,9262,10411,5630,10146,6606,10814,10783,9155,9059,9605,5928,10544,11763,6022,11772,13149,5463,12826,5884,7456,6611,13232,6959,9582,10119,11025,12374,12385,11982,12637,11507,14847,12657,14584,5627,6464,7375,14226,13874,5589,5032,7966,14979,13742,12417,13637,8265,7518,14546,13160,10648,5504,8538,13442,14386,13521,8721,9861,8612,14886,5405,6302,14135,9891,6917,14834,8408,13832,7680,13482,5702,10966,8706,14366,12220,7880,9587,12955,6597,6121,13645,5312,7398,6207,11442,13481,8442,12835,5914,9745,9177,10710,14973,10221,14258,11641,9821,12594,12147,12940,10547,14483,8755,7036,6523,8053,8940,8032,12579,8696,5763,7267,9569,10387,12285,10308
"128",14889,10594,6681,6863,12141,8258,13245,7817,13216,8561,6655,6798,6473,13480,11386,9808,12768,11461,9975,14182,5821,9461,6891,5642,12133,6997,6241,12066,12186,6594,7871,14095,7416,12615,10900,5410,6283,7529,14789,12990,11100,7462,11573,10656,12097,7913,10543,8700,6095,10050,5957,5927,11408,10360,11268,10300,6404,14071,12104,6815,7487,10633,6713,10146,8088,9247,11627,12937,10158,14137,8026,14410,14865,11921,5994,12371,10518,10520,11047,11496,6713,12383,5822,9383,6465,8747,13789,11835,8796,8481,10800,7294,12063,9719,6863,8095,14970,8094,5594,6699,13451,14780,13858,14696,8756,13422,9685,5361,5585,11297,5198,10889,10905,7483,7709,14043,8493,7687,11584,12227,11834,7649,14422,7850,10228,9082,13643,8740,8435,10266,5664,7494,11456,10853,10011,12698,13256,6345,11555,13191,6356,11312,6610,7746,13324,14738,6042,10808,11970,9783,13871,14597,7917,5224,12268,10597,7328,11383,11238,14546,8117,6973,6518,14799,5140,11877,13371,14169,5715,8370,13342,14630,6740,7625,11461,14841,5412,7366,13942,8442,13634,8977,5876,6856,6056,13300,11158,6486,7279,11167,5759,8820,10851,14211,9048,8674,10912,8239,12905,6785,6660,13506,14384,14201,6840,10723,5025,9502,14708,8761,8335,8518,9948,8954,6681,10500,14683,9991,5311,14808,5032,13366,14918,6229,10381,13416,6391,13957,8680,10640,13673,8426,10579,8806,9971,12885,9274,11777,7302,6493,13367,10634,13136,11875,12792,13577,9325,6069,11536,5508
"129",11052,9935,8359,11990,5455,8504,7274,13711,11526,11509,10807,11806,5301,5173,9722,11738,11487,10710,14161,14141,10250,6416,10163,14429,12187,8562,10160,12987,13945,9741,10269,12308,5735,6167,8525,5153,12203,14751,12983,6989,7218,12101,6455,6044,7095,6628,9536,7544,13475,8124,6444,10821,7868,7579,13879,8195,6498,7514,13390,7099,10654,14690,8122,6161,11774,14583,9226,5921,6854,7483,14735,11076,5006,12724,12578,6639,8940,11213,9305,5015,9727,7070,5935,5296,5072,12479,14131,11187,7634,5202,8250,13860,7804,13057,8592,7579,6259,9111,7531,12168,11290,6554,14938,8544,14770,11550,9438,5239,12845,13199,10907,10108,9488,11546,12430,10930,6945,8878,6142,10817,14881,10617,10786,12209,7636,13860,12293,12153,9248,5598,5081,11036,6077,13220,11039,9720,5888,14896,10841,9547,8936,5416,12656,10546,12066,5253,14037,7567,9643,7546,5332,14023,12412,10504,13713,6723,8857,5031,11782,9337,6529,13227,10571,7296,7833,7883,9162,7891,11696,9314,11384,7214,9812,7588,10567,6093,10394,9428,12497,11201,6502,13879,8744,8431,11997,12094,13217,13122,12150,13116,13374,10970,14870,5800,5343,5726,11351,10712,6320,7548,9662,9117,14023,7980,11543,11902,8379,9336,6066,12831,5083,12589,8368,14742,10957,5163,14489,12336,14332,11230,8758,11851,5039,5658,5434,8567,9934,12159,11930,10292,13922,10906,7378,9992,12265,10325,13525,6406,13592,10098,5664,7328,8939,13394,13667,12800,12384,7959,13665,14018
"130",6384,14974,8838,10841,12847,7569,13457,11070,13149,11089,14915,11047,8686,11667,13224,14507,12615,7907,11760,6699,8016,9221,14765,12005,12778,11696,13981,14678,6787,11740,6022,8651,10792,11704,11058,8278,8553,14106,5705,5405,9145,12179,6286,8991,5140,14056,14388,13230,11386,7384,9800,10309,10152,6523,5324,14025,8483,14690,10324,9338,5359,13546,11182,10265,14547,7255,9344,9298,7584,9197,8809,8372,13163,8517,8779,14471,6170,8668,8743,8354,11438,13105,13931,14188,9216,13778,7140,8664,5841,5024,11241,7101,10122,14448,10965,9899,12257,5044,11706,13771,13364,6278,11036,6412,5569,14068,8433,8706,12712,13075,12383,13687,13523,12430,12541,10250,13663,10915,14441,13331,11546,7259,9601,5861,8935,9880,12965,6280,8845,14112,9122,11771,6625,14042,7456,9595,6390,5526,5696,9984,12768,13521,9316,12074,9121,6305,9733,11853,7367,12354,11988,10870,6635,10879,13279,12152,5788,12825,5281,9683,8405,6908,7010,9801,7642,14164,14775,8650,11111,6504,13487,6993,5682,12242,7963,10972,10162,10778,13203,7117,10629,10556,11359,9051,7332,6889,9214,9736,5917,13886,14901,7353,14034,9458,8286,6020,6044,14224,6496,5930,13356,8560,14906,9871,14823,7889,13362,6534,12527,5435,11805,6186,7560,14812,7773,9877,8181,5677,14309,7070,8275,13299,6531,9494,9259,12413,13162,5400,6939,12381,13844,7108,13954,13650,10575,12551,11908,10536,9910,12885,10626,9159,13612,8998,8678,6018,14659,12827,14449,11406
"131",13735,10990,7973,13856,7138,14641,7360,6431,8152,6990,7208,12978,5627,6240,7977,6969,8609,8016,5016,13606,10515,10200,11716,7703,7985,8653,6251,6145,13708,5203,6353,13355,5189,14722,10666,12308,5704,5596,13367,5105,12753,6992,10358,9038,11419,12014,9203,11569,14010,8892,12242,5410,7990,10906,7646,7875,9185,7909,7679,12824,7873,10432,14488,9699,5191,14442,10513,9950,12228,12507,12456,11108,9706,6027,11656,13441,13886,9237,11042,10430,8479,5310,6024,6581,5200,12132,5696,14119,14128,10102,10545,5438,8241,13442,7121,7265,8356,14022,6221,12786,12559,7816,7786,12154,12433,5652,7168,7473,14382,12855,6944,12573,10440,12123,8787,9476,13522,9920,14994,8672,10856,7180,11392,7822,6490,12829,11634,7193,6458,7952,5635,10583,10984,7775,7180,11129,11358,7165,7602,8610,13951,12956,9295,11821,9201,14064,8391,5022,9302,10825,6328,7974,7847,6580,7085,11590,13544,8524,6840,6168,14389,11128,14487,6499,7732,12417,5712,5895,9650,8677,7551,7851,11487,11020,5051,12648,6619,6354,11458,11038,14209,5021,6883,13582,5403,12897,10755,11060,9066,7261,8462,6505,8880,6502,5391,5133,9989,6216,10356,10681,9410,13686,14177,12200,11876,9290,7680,10604,13622,13889,6911,12009,11342,5592,13827,11641,12757,12863,8926,9441,12525,12380,13217,7108,5235,9420,7416,5977,5881,12850,6675,5810,5018,9562,6474,5151,10223,13094,9222,9481,10340,7000,6597,6883,7014,9707,12994,11163,7181,11680
"132",9597,10212,11578,6847,14552,5676,10932,6200,9182,5634,14750,10004,14031,5019,11396,11184,6277,8959,5414,14862,13837,7742,5007,7915,10546,5523,5874,7255,5197,13402,13424,10517,11100,6199,10857,7630,9925,5163,10335,6634,10302,12968,10813,10625,6572,14928,9359,5116,13206,10715,10361,12559,11645,9481,13960,14224,12305,11347,7385,9558,7237,7988,13413,14744,10652,6226,8625,14187,9950,7584,9496,10711,5630,5870,5308,5543,11756,5564,5381,10197,11187,10802,8997,9755,7614,7290,7776,8324,7074,11556,10009,8371,12402,7881,9776,12022,12799,9172,12668,9214,8932,9616,13851,14067,11909,7315,8474,8609,9014,6365,13856,13055,10667,5876,10825,9240,8577,11838,9274,6908,10566,10980,5289,11789,7509,12293,12745,9895,5780,12879,12994,11083,9018,14092,8253,12600,6891,7063,12960,6721,11687,11403,12560,6031,7678,9355,14474,11968,13785,12966,11468,10761,12813,9364,9395,14739,14791,13934,8740,10962,13843,6144,10831,6722,13086,10731,12537,5083,8662,12485,7634,14856,6765,12127,13923,7055,14982,13076,12638,6807,5995,10214,14707,12259,9462,6889,7335,9502,12536,14667,12330,10752,10349,6317,11823,9757,14927,10152,11415,5143,6744,6600,6209,5549,14530,9034,10687,6208,5174,11984,6827,7851,10813,6351,10546,13360,5631,13265,14426,9319,10511,12629,5150,12723,6091,8729,10631,9476,13748,5542,12627,9699,12480,7415,9235,11181,14814,13317,13278,8022,13872,6839,7812,13043,9401,13927,8562,13498,9149,14663
"133",14619,6867,5603,13450,10469,12164,9819,9024,5856,11897,13667,13432,6550,12744,10660,9940,14673,5703,14555,6568,13636,13228,13167,12117,5396,10445,9631,10321,5841,5097,12272,14756,13318,6729,8465,10543,8840,6376,5124,11347,7387,13136,9622,12290,6565,9664,5013,11520,6046,11624,7868,9490,14683,13945,12382,7922,9960,11271,8249,8469,11606,7359,7936,7037,10139,5000,12375,11975,12332,8395,12253,10353,5098,14117,11206,11705,6777,6326,7569,10059,14846,14861,5704,9048,10649,13305,6443,8464,5824,9615,12966,8194,6707,5377,7604,11285,8155,11062,10481,8379,8403,7723,9376,9015,14009,13380,12927,11349,8051,5159,13457,13339,7154,7418,13297,9749,5941,13289,14956,11794,6316,13153,9935,13663,8522,8616,8991,12981,10099,5506,11225,13461,12567,6942,9042,14556,9295,5525,10958,5759,7212,9950,14961,14695,7357,14027,7469,6988,8240,7375,7950,10882,6870,14672,7644,10731,9651,7583,12577,10155,11702,13743,6658,5203,8394,10880,8768,9888,12500,12970,8202,12817,7292,5019,12601,13855,11617,13711,9348,9298,7249,10171,11089,11303,8136,8220,10475,7782,14085,13536,5123,14993,5512,12472,11049,13762,14430,8188,14446,6128,6215,9327,5819,14566,10346,5266,14133,11676,8556,14581,13720,12024,7455,11916,14339,14320,5971,12917,6630,7695,13468,11962,13831,12203,5652,7408,8622,12360,12506,7765,9636,12730,11312,9818,13871,11730,12138,12469,8537,12319,8786,10085,11006,12982,14675,8055,10892,6564,13952,6944
"134",11782,10622,10278,13933,5130,6763,13401,5176,10038,7412,10030,8036,6565,9325,10269,9561,10348,7192,6491,11665,10056,10707,11432,12536,5418,5400,7153,7773,7707,13847,5669,7435,8893,7724,5343,14207,14429,14539,7404,6731,8109,6570,10321,10459,10451,13626,9889,6942,10824,6189,11604,13148,13605,8919,13918,8648,6198,6838,14046,14694,6382,14474,7363,6061,10000,5334,7822,14476,14954,14270,7784,14139,12125,8943,11341,6863,12893,6087,7945,12673,7052,14480,12550,13826,6217,9891,7054,9843,13961,10875,11216,7135,8293,14177,8177,5362,9176,12809,11291,14446,12572,6080,14373,10386,12645,11793,13295,14025,12133,11054,5850,10314,10360,9632,6232,5223,10320,14659,12066,6260,8407,12203,10959,12891,12223,12482,8877,9569,10886,7807,14094,14258,8636,11023,5355,11600,13009,14164,6656,8507,14838,12551,10165,11532,7377,14879,7523,11083,8859,9682,12745,13803,5274,7546,13715,12369,8264,8535,9731,14723,12863,14458,14046,8777,13287,6783,10392,14341,6928,5801,10434,13663,5060,10923,11872,14469,11895,8519,9086,14169,7414,13243,8331,9069,12039,11212,13750,12289,6042,12090,6518,10699,10444,11644,11293,11147,5811,11074,9215,14805,6635,10046,7217,7835,13885,13401,10041,14828,14512,9428,6816,5516,12503,6937,5881,5257,10183,13168,10976,13321,6158,10595,8574,5832,12214,9687,11196,8053,8066,8380,12986,8775,9498,6563,14255,7963,12234,14440,7030,8122,9701,11158,6771,10052,13095,13678,14650,13131,13218,14396
"135",13741,7314,11376,11408,10574,12477,6400,7078,10246,14223,12957,7492,10955,10642,6792,7293,6733,9612,11473,13625,8211,7099,7188,7670,14489,12751,9306,5357,11194,5491,7838,8358,14587,9957,9229,9270,8154,10866,5680,10994,13989,7498,11689,7046,11649,14095,13675,11499,14365,10549,7855,12656,10374,14638,9676,13146,5904,8031,13426,6994,6659,12341,9186,7086,14087,13322,12424,12528,13811,9350,9752,14786,14076,11248,14423,14569,11298,12335,10590,6095,12266,7348,9530,8631,8061,13356,7167,13259,8939,6159,13472,13736,8662,14146,10646,14585,8926,9769,5166,5123,10065,7482,12744,5418,13212,9506,9644,6941,7521,6506,12956,7586,12941,11889,8139,12752,5760,8476,13078,9770,7241,6951,7529,14920,11185,7103,7845,12756,10356,14557,10531,14608,10979,6866,7751,13918,7393,11245,8212,10159,12309,8938,11137,7250,9265,12708,6823,13503,8792,11850,5385,12831,5560,9777,7488,8263,13413,8866,11041,10100,6691,10560,9621,8672,14420,11924,12940,10310,10521,14235,13334,8053,14184,12819,10794,11997,9685,13038,6160,10438,6662,5207,13755,9751,10578,6477,9248,12683,10910,11722,9201,6634,14846,13439,14225,14705,5693,14310,12669,8115,7756,7481,12746,7615,12865,14942,6037,14989,7025,6447,14906,7443,11996,9614,9870,12807,6868,13724,7015,13817,12495,9719,9978,6472,11536,7314,6278,10337,11138,6717,5555,11356,10872,8473,5842,10498,9188,10947,5475,9769,9614,10649,7149,11322,6933,11753,10429,5606,10780,9662
"136",8554,11859,11276,11469,7202,10050,14006,7602,7776,14982,11899,6407,9314,11812,6969,6387,12520,10582,12493,5291,5005,10848,6426,13078,14102,11250,5978,5062,9012,11641,9038,10174,10131,6674,11220,7919,13775,11600,10017,13985,13424,11760,12330,8353,10681,12995,10974,6946,11765,14433,12078,14149,6770,11122,9971,6842,5533,13778,10433,8032,8029,12017,14094,12059,5426,9417,5721,9146,6885,13689,6501,9906,7966,14103,13984,11268,13674,13948,12733,10007,12701,11113,7111,9404,7667,5271,13763,9006,10143,13931,6299,11627,13575,8509,11103,11685,10771,6142,6159,5550,11629,13269,11657,12121,12935,8422,14452,12493,11280,7700,5526,14075,10362,12698,14854,12571,14233,8128,7175,14254,9994,7987,10376,8560,7757,8191,8744,14227,10741,13515,5248,8760,10853,10859,8454,12598,5376,11769,12150,11187,8535,10957,8608,12121,11982,5418,9563,11333,5032,14661,14437,12153,9032,5142,8166,10044,7185,13085,9862,5854,8710,8427,7601,14993,12109,12299,5296,9038,6136,8949,10389,12428,13522,9884,5320,12770,11827,9673,11944,6847,14199,12124,13450,10879,10279,6627,5998,9129,7205,13836,7795,11363,12821,5722,5801,10082,9128,8702,7508,12565,9748,13368,9724,11692,7655,6090,9940,8939,9590,10538,14567,12101,10580,5471,9064,12500,5623,8671,11474,9191,12234,6510,14000,14143,10602,12612,10143,7202,7023,5592,9785,14314,14839,7454,6102,13345,14155,8302,10040,7224,5212,6463,12982,10487,5418,7281,9889,7066,12778,14011
"137",7436,5959,5413,13733,7485,6675,13344,10644,7570,12314,14991,11841,9159,13747,10361,14985,11324,6723,5171,7449,8367,9972,7530,9511,14472,10318,13025,13619,11197,10358,7282,10969,11488,13620,5629,12823,7252,8990,8306,14349,8434,11803,5566,7438,8022,5538,6785,7422,6867,9556,13397,7724,14344,12486,13020,14154,7429,10380,6889,9329,8203,7175,13229,10455,6175,14088,9045,6990,6224,5649,11198,13013,12840,5851,13892,13465,11344,12382,12670,8651,10792,6236,10767,11944,13653,7515,13600,10572,8890,5728,5684,10481,11779,9189,7541,14890,5977,14302,11320,13589,12741,6534,14089,13441,9288,11081,5978,10140,7500,6408,8413,10108,9123,10869,14416,9481,5659,10264,13229,5836,10330,12712,14355,9066,10791,10721,6959,5781,11181,9367,6420,7512,8323,12645,11936,14070,6295,12900,9651,14250,8666,14227,10160,7404,14912,6430,6135,13440,7858,12652,11639,13526,11979,5142,12168,5591,12049,6784,5472,7390,12875,8799,11047,14228,13844,12808,6560,9852,8796,8883,9319,10007,11195,5095,6814,11615,6244,6963,11682,5454,12687,8533,5837,6701,9794,13824,8320,10747,11479,12537,6784,5261,11063,10264,9234,11424,6599,6811,8101,11307,14771,7913,13919,14447,9421,11721,12429,7418,9191,11404,13855,11090,12271,14898,11369,14288,12616,5454,7484,14134,14917,10184,9423,6633,6616,12704,14954,14302,9283,9632,11447,10978,14931,7680,9825,5633,5423,13895,14170,12793,5007,9529,8964,9565,8279,5424,5864,5913,12177,6774
"138",13589,6295,8384,8404,13704,11607,7867,6209,9493,8392,9834,6810,8240,13941,5719,8069,13388,14672,5023,14721,13149,11532,8846,10347,5458,12034,13990,13578,6017,11630,9046,13459,11988,5313,12913,12812,12578,5802,14409,11712,11336,10906,8947,12824,14769,9705,9389,10607,14372,13379,11490,13596,12596,11085,14485,14780,5044,13758,11231,11610,13167,10777,8357,8172,12070,13150,9955,13726,14470,6662,13744,11044,9885,13225,7215,7770,7423,8384,11284,8302,10579,14130,9886,7013,6450,7615,8324,6608,5871,8272,13068,8346,8274,14784,9511,13174,5325,12889,8829,14156,5667,11252,11227,7165,10435,14840,9042,8573,7147,5155,14996,14104,7473,7785,5682,6220,5477,7581,11959,10589,8865,9092,9733,8526,11138,7867,13019,6773,13434,8993,13060,13183,7945,11247,13579,6991,8711,11917,6158,5710,9656,10362,10945,8695,13137,12666,5364,9446,6208,5187,9456,5455,13578,10374,14904,13408,6600,5173,6896,11410,12706,14225,10238,8892,6473,12648,10241,9179,14586,12495,8389,12527,8755,7767,8331,6589,7814,5732,9092,12303,12169,6593,7789,9408,6398,13727,12735,13443,14680,10471,11270,6322,5948,6591,10761,13784,6815,8157,8898,9567,10416,14493,11859,9318,9246,10807,14815,10851,7299,7343,6209,13377,6199,6349,5239,5482,12053,5490,10078,7930,12460,7847,5630,13838,6302,11269,6231,11978,14622,5078,5459,5059,11448,8834,11233,13151,11190,9875,5522,7227,9329,8632,6845,8305,10801,13366,7258,5150,5773,8428
"139",10656,9440,11978,5045,6457,10025,6207,9190,7593,12476,5458,8924,10159,11100,8009,10890,8927,11804,9589,7375,11335,5169,8634,8891,7055,6621,5969,11858,6221,6817,11606,5144,8394,13755,9932,7144,12270,7300,12010,11450,9102,9239,11310,13426,8744,5113,8109,9586,5482,9809,12780,8841,13277,11832,10833,7660,14258,10629,7535,10372,5698,11557,13749,13053,6762,7796,14014,9401,11551,10424,8314,6957,8699,5985,8399,12303,13793,8722,7024,12256,11728,13749,5750,8947,14305,14403,8407,8244,14157,12260,8897,10452,7702,6903,5592,6601,7782,10141,14351,5985,13060,10183,12026,9000,9240,10297,13735,12051,13991,8350,14152,13731,10896,14820,10484,10785,10214,7153,9130,6621,7614,9165,7389,11114,12219,5788,12564,7584,14297,9783,6457,12277,12682,10779,11056,7865,14957,14048,13428,5610,6572,14029,6330,9656,7129,13394,14285,5628,8388,12852,11342,6172,9219,11867,8981,12878,11173,8389,14151,9773,5165,12860,12424,10251,8363,11618,5270,9555,12831,6409,14498,9262,14633,9139,5939,7764,10299,9533,8743,11106,11274,11043,8284,11132,5005,10933,7961,6168,7733,5675,9052,6542,11874,10428,6290,11571,7190,8408,7401,11373,13098,11437,12553,8298,11500,6129,6100,7159,7940,8186,9846,8838,14803,14201,5858,6755,9544,12135,9499,9871,7210,8780,13682,12141,6115,14371,9504,8404,14710,12268,11967,9096,12397,5145,9296,12291,7054,5012,13792,10464,12650,5016,11167,5054,9595,9065,5786,8061,9413,5038
